_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
75,,Data Recrutement. | +500 entreprises en forte croissance recrutent ici.,,,executive_search,enterprise_software,vc_growth,executive_search__enterprise_software,can't find a CRO who's actually built an enterprise sales motion before,figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before

worth intro'ing you?"
76,,Dialog,,,permanent_recruiting,cybersecurity,mixed_types,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they can't find right candidates because agencies send wrong profiles,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in cybersecurity and they keep saying they can't find right candidates because agencies send wrong profiles

worth intro'ing you?"
77,,Abn Recrutement,,,staffing,transportation_freight,mixed_types,staffing__transportation_freight,driver shortage is real and every agency sends the same recycled pool,figured i'd reach out - i talk to a lot of ops directors in freight and they keep saying they can't find drivers because agencies recycle the same pool,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops directors in freight and they keep saying they can't find drivers because agencies recycle the same pool

worth intro'ing you?"
78,,Grant Alexander,,,executive_search,null,unknown_type,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
79,,Athletic Work,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
80,,People First Consulting,,,executive_search,null,unknown_type,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
81,,CTP Group,,,staffing,automotive,enterprise_private,staffing__automotive,production lines slowing down because skilled trades are impossible to find,figured i'd reach out - i talk to a lot of plant managers at automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers at automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find

worth intro'ing you?"
82,,Vallum Associates,,,permanent_recruiting,ai_ml,mixed_types,permanent_recruiting__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in production,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in production

worth intro'ing you?"
83,,Amigos,,,rpo,grocery_food_retail,vc_growth,rpo__grocery_food_retail,internal recruiting team is the bottleneck and leadership knows it,figured i'd reach out - i talk to a lot of heads of talent scaling and they keep saying they see internal recruiting as the bottleneck slowing growth,"your name came up on my end,

figured i'd reach out - i talk to a lot of heads of talent scaling and they keep saying they see internal recruiting as the bottleneck slowing growth

worth intro'ing you?"
84,,Key Search,,,executive_search,fintech,vc_growth,executive_search__fintech,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
85,,Impax Recruitment,,,permanent_recruiting,ai_ml,vc_growth,permanent_recruiting__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in a timely way,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in a timely way

worth intro'ing you?"
86,,Collab Fabrik,,,staffing,it_services,mixed_types,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers mid-market tech and they keep saying they keep losing contractors mid-project because margins are too thin

worth intro'ing you?"
