_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
73,,Key Search,,,executive_search,saas,vc_growth,executive_search__saas,keep interviewing VP Sales candidates who can't build a team,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep interviewing VP Sales candidates who can't build a team

can plug you into the deal flow if you want"
74,,Muzzo,,,permanent_recruiting,null,unknown_type,permanent_recruiting__null,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR in growing firms and they keep saying they keep interviewing the same candidates and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in growing firms and they keep saying they keep interviewing the same candidates and never finding the right fit

can plug you into the deal flow if you want"
75,,Data Recrutement. | +500 entreprises en forte croissance recrutent ici.,,,executive_search,enterprise_software,vc_growth,executive_search__enterprise_software,can't find a CRO who's actually built an enterprise sales motion before,figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before,"your name came up on my end,

figured i'd reach out - i talk to a lot of enterprise software founders and they keep saying they can't find a CRO who's actually built an enterprise sales motion before

can plug you into the deal flow if you want"
76,,Dialog,,,permanent_recruiting,cybersecurity,mixed_types,permanent_recruiting__cybersecurity,security hiring is so niche that most agencies send completely wrong profiles,ERROR: ,"your name came up on my end,

ERROR: 

can plug you into the deal flow if you want"
77,,Abn Recrutement,,,staffing,transportation_freight,mixed_types,staffing__transportation_freight,driver shortage is real and every agency sends the same recycled pool,figured i'd reach out - i talk to a lot of ops directors in freight and they keep saying they can't find drivers because agencies recycle the same pool,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops directors in freight and they keep saying they can't find drivers because agencies recycle the same pool

can plug you into the deal flow if you want"
78,,Grant Alexander,,,executive_search,null,unknown_type,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
79,,Athletic Work,,,staffing,null,mixed_types,staffing__null,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

can plug you into the deal flow if you want"
80,,People First Consulting,,,executive_search,null,unknown_type,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs scaling and they keep saying they keep running senior searches that drag on and surface the wrong candidates

can plug you into the deal flow if you want"
81,,CTP Group,,,staffing,automotive,enterprise_private,staffing__automotive,production lines slowing down because skilled trades are impossible to find,figured i'd reach out - i talk to a lot of plant managers automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find,"your name came up on my end,

figured i'd reach out - i talk to a lot of plant managers automotive suppliers and they keep saying they can't keep production lines moving when skilled trades are impossible to find

can plug you into the deal flow if you want"
82,,Vallum Associates,,,permanent_recruiting,ai_ml,mixed_types,permanent_recruiting__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in time,"your name came up on my end,

figured i'd reach out - i talk to a lot of AI CTOs and they keep saying they can't find ML engineers who actually ship in time

can plug you into the deal flow if you want"
